rank,feature_id,modality
1,methylation_gene::GENE:TMEM109,methylation_gene
2,rnaseq_gene::GENE:DEFB105A,rnaseq_gene
3,rnaseq_gene::GENE:SNAR-F,rnaseq_gene
4,rnaseq_gene::GENE:SNAR-C3,rnaseq_gene
5,rnaseq_gene::GENE:CT47A7,rnaseq_gene
6,rnaseq_gene::GENE:TTTY11,rnaseq_gene
7,rnaseq_gene::GENE:SNORA32,rnaseq_gene
8,rnaseq_gene::GENE:SUN5,rnaseq_gene
9,rnaseq_gene::GENE:SNORA11B,rnaseq_gene
10,rnaseq_gene::GENE:KRTAP13-3,rnaseq_gene
11,rnaseq_gene::GENE:OR8J1,rnaseq_gene
12,rnaseq_gene::GENE:OR10K1,rnaseq_gene
13,rnaseq_gene::GENE:OR4C45,rnaseq_gene
14,rnaseq_gene::GENE:OR4D11,rnaseq_gene
15,rnaseq_gene::GENE:OR4B1,rnaseq_gene
16,rnaseq_gene::GENE:OR5F1,rnaseq_gene
17,rnaseq_gene::GENE:OR1S1,rnaseq_gene
18,rnaseq_gene::GENE:OR6Y1,rnaseq_gene
19,rnaseq_gene::GENE:OR5M9,rnaseq_gene
20,rnaseq_gene::GENE:OR8I2,rnaseq_gene
21,rnaseq_gene::GENE:KRTAP12-3,rnaseq_gene
22,rnaseq_gene::GENE:DEFB127,rnaseq_gene
23,rnaseq_gene::GENE:OR10Z1,rnaseq_gene
24,rnaseq_gene::GENE:OR10X1,rnaseq_gene
25,rnaseq_gene::GENE:OR2T27,rnaseq_gene
26,rnaseq_gene::GENE:FKSG73,rnaseq_gene
27,rnaseq_gene::GENE:OR2M7,rnaseq_gene
28,rnaseq_gene::GENE:OR2T6,rnaseq_gene
29,rnaseq_gene::GENE:TAAR2,rnaseq_gene
30,rnaseq_gene::GENE:C11ORF40,rnaseq_gene
31,rnaseq_gene::GENE:PISRT1,rnaseq_gene
32,rnaseq_gene::GENE:KRTAP15-1,rnaseq_gene
33,rnaseq_gene::GENE:OR52A1,rnaseq_gene
34,rnaseq_gene::GENE:OR5H15,rnaseq_gene
35,rnaseq_gene::GENE:OR4K5,rnaseq_gene
36,rnaseq_gene::GENE:OR51F1,rnaseq_gene
37,rnaseq_gene::GENE:TTTY12,rnaseq_gene
38,rnaseq_gene::GENE:OR4C13,rnaseq_gene
39,rnaseq_gene::GENE:OR4K13,rnaseq_gene
40,rnaseq_gene::GENE:OR4C46,rnaseq_gene
41,rnaseq_gene::GENE:OR5AS1,rnaseq_gene
