rank,feature_id,modality
1,rnaseq_gene::GENE:MS4A5,rnaseq_gene
2,rnaseq_gene::GENE:OR4S2,rnaseq_gene
3,rnaseq_gene::GENE:SPACA1,rnaseq_gene
4,rnaseq_gene::GENE:DEFB127,rnaseq_gene
5,rnaseq_gene::GENE:SPANXN4,rnaseq_gene
6,rnaseq_gene::GENE:TEX28,rnaseq_gene
7,rnaseq_gene::GENE:CT47A9,rnaseq_gene
8,rnaseq_gene::GENE:SNAR-C3,rnaseq_gene
9,rnaseq_gene::GENE:PRLH,rnaseq_gene
10,methylation_gene::GENE:DGUOK,methylation_gene
11,rnaseq_gene::GENE:LCN9,rnaseq_gene
12,rnaseq_gene::GENE:LGALS13,rnaseq_gene
13,rnaseq_gene::GENE:C11ORF64,rnaseq_gene
14,rnaseq_gene::GENE:OR2W1,rnaseq_gene
15,methylation_gene::GENE:MYO6,methylation_gene
16,methylation_gene::GENE:FHOD3,methylation_gene
17,methylation_gene::GENE:CDC42,methylation_gene
18,methylation_gene::GENE:VEGFB,methylation_gene
19,methylation_gene::GENE:TMEM177,methylation_gene
20,methylation_gene::GENE:MAP3K11,methylation_gene
21,methylation_gene::GENE:ZNF296,methylation_gene
22,methylation_gene::GENE:HIST1H4C,methylation_gene
23,methylation_gene::GENE:ZNF596;RPL23AP53,methylation_gene
24,methylation_gene::GENE:FBXL2,methylation_gene
25,methylation_gene::GENE:NDUFAF1,methylation_gene
26,methylation_gene::GENE:HIC1,methylation_gene
27,methylation_gene::GENE:ACPL2,methylation_gene
28,rnaseq_gene::GENE:NPS,rnaseq_gene
29,rnaseq_gene::GENE:TTTY20,rnaseq_gene
30,methylation_gene::GENE:ATP5E,methylation_gene
31,methylation_gene::GENE:C16ORF80,methylation_gene
32,methylation_gene::GENE:EMP1,methylation_gene
33,methylation_gene::GENE:SRD5A1;NSUN2,methylation_gene
34,rnaseq_gene::GENE:TMEM225,rnaseq_gene
35,methylation_gene::GENE:C18ORF19;RNMT,methylation_gene
36,methylation_gene::GENE:RAB6B,methylation_gene
37,methylation_gene::GENE:NOC2L;KLHL17,methylation_gene
38,methylation_gene::GENE:GPT2,methylation_gene
39,methylation_gene::GENE:CCRN4L,methylation_gene
40,rnaseq_gene::GENE:CT47A1,rnaseq_gene
41,methylation_gene::GENE:PTDSS1;MTERFD1,methylation_gene
42,methylation_gene::GENE:IQCC,methylation_gene
43,methylation_gene::GENE:AARS;EXOSC6,methylation_gene
44,methylation_gene::GENE:ZNF787,methylation_gene
45,methylation_gene::GENE:SETD3;CCNK,methylation_gene
46,rnaseq_gene::GENE:KRTAP20-4,rnaseq_gene
47,methylation_gene::GENE:USP13,methylation_gene
48,methylation_gene::GENE:ZBTB12,methylation_gene
49,methylation_gene::GENE:TRIB3,methylation_gene
50,methylation_gene::GENE:PXMP3,methylation_gene
51,methylation_gene::GENE:CAMK2D,methylation_gene
52,methylation_gene::GENE:SREBF2,methylation_gene
53,methylation_gene::GENE:AZIN1,methylation_gene
54,methylation_gene::GENE:SERPINB6,methylation_gene
55,methylation_gene::GENE:ASAP3,methylation_gene
56,methylation_gene::GENE:HIST1H1C,methylation_gene
57,methylation_gene::GENE:RPLP2,methylation_gene
58,methylation_gene::GENE:C9ORF3,methylation_gene
59,methylation_gene::GENE:NRCAM,methylation_gene
60,rnaseq_gene::GENE:IFNA16,rnaseq_gene
61,methylation_gene::GENE:TKT,methylation_gene
62,methylation_gene::GENE:TOR1A,methylation_gene
63,methylation_gene::GENE:TP53I11,methylation_gene
64,methylation_gene::GENE:NNT,methylation_gene
65,methylation_gene::GENE:MIR1181;CDC37,methylation_gene
66,rnaseq_gene::GENE:OR7D4,rnaseq_gene
67,rnaseq_gene::GENE:NOX3,rnaseq_gene
68,methylation_gene::GENE:PARVB,methylation_gene
69,methylation_gene::GENE:SLC35B1,methylation_gene
70,methylation_gene::GENE:PLEKHJ1;SF3A2,methylation_gene
71,methylation_gene::GENE:SLC25A29;MIR345,methylation_gene
72,methylation_gene::GENE:SNORD46;RPS8,methylation_gene
73,methylation_gene::GENE:SQLE,methylation_gene
74,methylation_gene::GENE:FADS1;MIR1908,methylation_gene
75,methylation_gene::GENE:USP14,methylation_gene
76,methylation_gene::GENE:PREB,methylation_gene
77,methylation_gene::GENE:RASA1,methylation_gene
78,methylation_gene::GENE:ZNF672,methylation_gene
79,methylation_gene::GENE:GGCT,methylation_gene
80,methylation_gene::GENE:TMEM141,methylation_gene
81,methylation_gene::GENE:CISD2;UBE2D3,methylation_gene
82,methylation_gene::GENE:B3GNTL1,methylation_gene
83,methylation_gene::GENE:PHYH,methylation_gene
84,methylation_gene::GENE:C17ORF59,methylation_gene
85,methylation_gene::GENE:ACADM,methylation_gene
86,methylation_gene::GENE:NLRX1,methylation_gene
87,methylation_gene::GENE:FOXC1,methylation_gene
88,methylation_gene::GENE:ZHX2,methylation_gene
89,methylation_gene::GENE:LLPH,methylation_gene
90,methylation_gene::GENE:NT5C,methylation_gene
91,methylation_gene::GENE:ENO2,methylation_gene
92,methylation_gene::GENE:HERPUD2,methylation_gene
93,methylation_gene::GENE:CASKIN2;TSEN54,methylation_gene
94,rnaseq_gene::GENE:OR6B1,rnaseq_gene
95,methylation_gene::GENE:SLC16A1,methylation_gene
96,methylation_gene::GENE:IL4R,methylation_gene
97,methylation_gene::GENE:RAB40B,methylation_gene
98,methylation_gene::GENE:DPP7,methylation_gene
99,methylation_gene::GENE:HNRPA1L-2;HNRNPA1,methylation_gene
100,methylation_gene::GENE:TUBA8,methylation_gene
