rank,feature_id,modality
1,rnaseq_gene::GENE:TEX36-AS1,rnaseq_gene
2,rnaseq_gene::GENE:CT47A10,rnaseq_gene
3,rnaseq_gene::GENE:SCARNA23,rnaseq_gene
4,rnaseq_gene::GENE:OR51G1,rnaseq_gene
5,rnaseq_gene::GENE:OR5AS1,rnaseq_gene
6,rnaseq_gene::GENE:OR4D9,rnaseq_gene
7,rnaseq_gene::GENE:OR8H1,rnaseq_gene
8,rnaseq_gene::GENE:OR1S2,rnaseq_gene
9,rnaseq_gene::GENE:GPHB5,rnaseq_gene
10,rnaseq_gene::GENE:TEX28,rnaseq_gene
11,rnaseq_gene::GENE:HSFX1,rnaseq_gene
12,rnaseq_gene::GENE:GLYCAM1,rnaseq_gene
13,rnaseq_gene::GENE:PPIAL4B,rnaseq_gene
14,rnaseq_gene::GENE:OR8I2,rnaseq_gene
15,rnaseq_gene::GENE:FLJ44082,rnaseq_gene
16,rnaseq_gene::GENE:DEFB107A,rnaseq_gene
17,rnaseq_gene::GENE:TAAR2,rnaseq_gene
18,rnaseq_gene::GENE:TBC1D21,rnaseq_gene
19,rnaseq_gene::GENE:OR5K4,rnaseq_gene
20,rnaseq_gene::GENE:SNAR-C4,rnaseq_gene
21,rnaseq_gene::GENE:OR51L1,rnaseq_gene
22,rnaseq_gene::GENE:CST8,rnaseq_gene
23,rnaseq_gene::GENE:KIF2B,rnaseq_gene
24,rnaseq_gene::GENE:OR10AG1,rnaseq_gene
25,rnaseq_gene::GENE:RBMY3AP,rnaseq_gene
26,rnaseq_gene::GENE:KRTAP24-1,rnaseq_gene
27,rnaseq_gene::GENE:MYF5,rnaseq_gene
28,rnaseq_gene::GENE:TTTY6B,rnaseq_gene
29,rnaseq_gene::GENE:MYT1L-AS1,rnaseq_gene
30,rnaseq_gene::GENE:OR5W2,rnaseq_gene
31,methylation_gene::GENE:ZNF354A,methylation_gene
32,rnaseq_gene::GENE:TTTY6,rnaseq_gene
33,rnaseq_gene::GENE:OR51G2,rnaseq_gene
34,methylation_gene::GENE:C18ORF19;RNMT,methylation_gene
35,rnaseq_gene::GENE:OR5H14,rnaseq_gene
36,rnaseq_gene::GENE:OR51A4,rnaseq_gene
37,rnaseq_gene::GENE:DEFB123,rnaseq_gene
38,rnaseq_gene::GENE:LINC01020,rnaseq_gene
39,methylation_gene::GENE:ZMYND19,methylation_gene
40,rnaseq_gene::GENE:PRAMEF5,rnaseq_gene
41,rnaseq_gene::GENE:PSKH2,rnaseq_gene
42,methylation_gene::GENE:PPP6C,methylation_gene
43,rnaseq_gene::GENE:KRTAP19-3,rnaseq_gene
44,rnaseq_gene::GENE:OR4N3P,rnaseq_gene
45,rnaseq_gene::GENE:RBMY1B,rnaseq_gene
46,rnaseq_gene::GENE:PRAMEF9,rnaseq_gene
47,rnaseq_gene::GENE:OR14J1,rnaseq_gene
48,rnaseq_gene::GENE:RNASE9,rnaseq_gene
49,rnaseq_gene::GENE:OR6C76,rnaseq_gene
50,rnaseq_gene::GENE:CETN1,rnaseq_gene
51,methylation_gene::GENE:NT5C3L,methylation_gene
52,rnaseq_gene::GENE:HDGFL1,rnaseq_gene
53,methylation_gene::GENE:TM7SF2,methylation_gene
54,methylation_gene::GENE:C1ORF89,methylation_gene
55,methylation_gene::GENE:ATP5E,methylation_gene
56,rnaseq_gene::GENE:PSG11,rnaseq_gene
57,methylation_gene::GENE:KIAA0100,methylation_gene
58,rnaseq_gene::GENE:PRAC,rnaseq_gene
59,rnaseq_gene::GENE:FTMT,rnaseq_gene
60,rnaseq_gene::GENE:CRYGD,rnaseq_gene
61,methylation_gene::GENE:LDB1,methylation_gene
62,rnaseq_gene::GENE:VN1R4,rnaseq_gene
63,rnaseq_gene::GENE:TEX13A,rnaseq_gene
64,methylation_gene::GENE:CCNG1,methylation_gene
65,rnaseq_gene::GENE:GOLGA8F,rnaseq_gene
66,rnaseq_gene::GENE:TECRL,rnaseq_gene
67,methylation_gene::GENE:TMEM63A,methylation_gene
68,rnaseq_gene::GENE:OR11G2,rnaseq_gene
69,methylation_gene::GENE:POMP,methylation_gene
70,rnaseq_gene::GENE:RBMY2EP,rnaseq_gene
71,methylation_gene::GENE:ZNF764,methylation_gene
72,methylation_gene::GENE:CNOT10,methylation_gene
73,rnaseq_gene::GENE:PRAMEF11,rnaseq_gene
74,rnaseq_gene::GENE:GPR149,rnaseq_gene
75,methylation_gene::GENE:NFXL1,methylation_gene
76,rnaseq_gene::GENE:CCDC105,rnaseq_gene
77,rnaseq_gene::GENE:C22ORF42,rnaseq_gene
78,methylation_gene::GENE:SHBG;SAT2,methylation_gene
79,methylation_gene::GENE:FADS1;MIR1908,methylation_gene
80,rnaseq_gene::GENE:PRAMEF6,rnaseq_gene
81,rnaseq_gene::GENE:OR8B12,rnaseq_gene
82,methylation_gene::GENE:DND1,methylation_gene
83,rnaseq_gene::GENE:C10ORF96,rnaseq_gene
84,methylation_gene::GENE:USP14,methylation_gene
85,rnaseq_gene::GENE:MAGEB3,rnaseq_gene
86,methylation_gene::GENE:PCMT1,methylation_gene
87,rnaseq_gene::GENE:OR4F5,rnaseq_gene
88,methylation_gene::GENE:ZNF136,methylation_gene
89,rnaseq_gene::GENE:OR2F2,rnaseq_gene
90,rnaseq_gene::GENE:PRAMEF22,rnaseq_gene
91,rnaseq_gene::GENE:OR14C36,rnaseq_gene
92,rnaseq_gene::GENE:FAM27L,rnaseq_gene
93,rnaseq_gene::GENE:KRT33A,rnaseq_gene
94,rnaseq_gene::GENE:RNU11,rnaseq_gene
95,rnaseq_gene::GENE:OR4C13,rnaseq_gene
96,rnaseq_gene::GENE:PRSS38,rnaseq_gene
97,rnaseq_gene::GENE:OR52A5,rnaseq_gene
98,rnaseq_gene::GENE:SCARNA18,rnaseq_gene
99,rnaseq_gene::GENE:F9,rnaseq_gene
100,rnaseq_gene::GENE:DUSP21,rnaseq_gene
