rank,feature_id,modality
1,methylation_gene::GENE:TMEM109,methylation_gene
2,rnaseq_gene::GENE:SNAR-F,rnaseq_gene
3,rnaseq_gene::GENE:SNAR-C3,rnaseq_gene
4,rnaseq_gene::GENE:CT47A7,rnaseq_gene
5,rnaseq_gene::GENE:DUX4L2,rnaseq_gene
6,rnaseq_gene::GENE:DEFB121,rnaseq_gene
7,rnaseq_gene::GENE:SNORA28,rnaseq_gene
8,rnaseq_gene::GENE:SNORA11B,rnaseq_gene
9,rnaseq_gene::GENE:DEFB136,rnaseq_gene
10,rnaseq_gene::GENE:CSN1S2A,rnaseq_gene
11,rnaseq_gene::GENE:SPANXN4,rnaseq_gene
12,methylation_gene::GENE:MARCH3,methylation_gene
13,methylation_gene::GENE:MOV10,methylation_gene
14,methylation_gene::GENE:RPUSD2,methylation_gene
15,rnaseq_gene::GENE:LCN9,rnaseq_gene
16,methylation_gene::GENE:IL10RB,methylation_gene
17,methylation_gene::GENE:MIB1,methylation_gene
18,methylation_gene::GENE:SNORD84;BAT1,methylation_gene
19,methylation_gene::GENE:GNPNAT1,methylation_gene
20,methylation_gene::GENE:MERTK,methylation_gene
21,methylation_gene::GENE:FDFT1,methylation_gene
22,methylation_gene::GENE:CCDC90B,methylation_gene
23,methylation_gene::GENE:COMMD5,methylation_gene
24,methylation_gene::GENE:TYMP;SCO2,methylation_gene
25,methylation_gene::GENE:SNORD25;SNORD27;SNORD26;SLC3A2;SNORD28;SNHG1,methylation_gene
26,methylation_gene::GENE:INPP5A,methylation_gene
27,methylation_gene::GENE:RAB3GAP1,methylation_gene
28,methylation_gene::GENE:HSPD1;HSPE1,methylation_gene
29,rnaseq_gene::GENE:DEFB115,rnaseq_gene
30,methylation_gene::GENE:SPATA13,methylation_gene
31,methylation_gene::GENE:NAA50,methylation_gene
32,methylation_gene::GENE:ZMYM6,methylation_gene
33,methylation_gene::GENE:LIG4,methylation_gene
34,methylation_gene::GENE:MYH10,methylation_gene
35,methylation_gene::GENE:H2AFX,methylation_gene
36,methylation_gene::GENE:TRAIP,methylation_gene
37,methylation_gene::GENE:LOC283314;C1RL,methylation_gene
38,methylation_gene::GENE:TIGD3,methylation_gene
39,methylation_gene::GENE:ZNF639,methylation_gene
40,methylation_gene::GENE:C5ORF25,methylation_gene
41,rnaseq_gene::GENE:DCD,rnaseq_gene
42,methylation_gene::GENE:RPL37,methylation_gene
43,methylation_gene::GENE:FBXL8;TRADD,methylation_gene
44,methylation_gene::GENE:PRKAG1;MLL2,methylation_gene
45,methylation_gene::GENE:ABHD6,methylation_gene
46,methylation_gene::GENE:TM7SF2,methylation_gene
47,methylation_gene::GENE:FAM177A1,methylation_gene
48,methylation_gene::GENE:GBA2;RGP1,methylation_gene
49,methylation_gene::GENE:GCN1L1,methylation_gene
50,rnaseq_gene::GENE:DEFB123,rnaseq_gene
51,methylation_gene::GENE:CFAP418,methylation_gene
52,methylation_gene::GENE:UBR1,methylation_gene
53,methylation_gene::GENE:FSIP1,methylation_gene
54,methylation_gene::GENE:CAV1,methylation_gene
55,rnaseq_gene::GENE:SNAR-C4,rnaseq_gene
56,methylation_gene::GENE:POLD3,methylation_gene
57,methylation_gene::GENE:STIP1,methylation_gene
58,methylation_gene::GENE:EIF2C1,methylation_gene
59,methylation_gene::GENE:CAMK2D,methylation_gene
60,methylation_gene::GENE:PALB2;DCTN5,methylation_gene
61,methylation_gene::GENE:CRELD1;IL17RC,methylation_gene
62,methylation_gene::GENE:MRPL40;HIRA,methylation_gene
63,methylation_gene::GENE:COMMD3,methylation_gene
64,methylation_gene::GENE:TPCN2,methylation_gene
65,methylation_gene::GENE:MTHFD2,methylation_gene
66,methylation_gene::GENE:NUBP1,methylation_gene
67,methylation_gene::GENE:TINF2,methylation_gene
68,methylation_gene::GENE:SCRIB,methylation_gene
69,methylation_gene::GENE:COPZ1,methylation_gene
70,rnaseq_gene::GENE:TTTY23,rnaseq_gene
71,rnaseq_gene::GENE:SNAR-E,rnaseq_gene
72,methylation_gene::GENE:CCDC34,methylation_gene
73,methylation_gene::GENE:ELOVL5,methylation_gene
74,methylation_gene::GENE:MICB,methylation_gene
75,methylation_gene::GENE:SHCBP1,methylation_gene
76,methylation_gene::GENE:SC65;FKBP10,methylation_gene
77,rnaseq_gene::GENE:C2ORF27B,rnaseq_gene
78,methylation_gene::GENE:TH1L,methylation_gene
79,methylation_gene::GENE:STK10,methylation_gene
80,rnaseq_gene::GENE:CCDC105,rnaseq_gene
81,methylation_gene::GENE:SDCBP,methylation_gene
82,methylation_gene::GENE:SQLE,methylation_gene
83,methylation_gene::GENE:C19ORF22,methylation_gene
84,methylation_gene::GENE:C6ORF57,methylation_gene
85,methylation_gene::GENE:ZNF643,methylation_gene
86,methylation_gene::GENE:CTSC,methylation_gene
87,methylation_gene::GENE:PPIL6;SMPD2,methylation_gene
88,methylation_gene::GENE:TAF4,methylation_gene
89,rnaseq_gene::GENE:RNU6ATAC,rnaseq_gene
90,rnaseq_gene::GENE:ADAD1,rnaseq_gene
91,methylation_gene::GENE:SNX22,methylation_gene
92,methylation_gene::GENE:RSAD2,methylation_gene
93,methylation_gene::GENE:NLRX1,methylation_gene
94,methylation_gene::GENE:ZMAT2,methylation_gene
95,methylation_gene::GENE:FAH,methylation_gene
96,cnv_log2::GENE:TDGF1P3,cnv_log2
97,cnv_log2::GENE:AMMECR1,cnv_log2
98,cnv_log2::GENE:RGAG1,cnv_log2
99,methylation_gene::GENE:C7ORF31,methylation_gene
100,rnaseq_gene::GENE:SNORA70B,rnaseq_gene
