rank,feature_id,modality
1,rnaseq_gene::GENE:TAAR2,rnaseq_gene
2,rnaseq_gene::GENE:DEFB107A,rnaseq_gene
3,rnaseq_gene::GENE:OR8I2,rnaseq_gene
4,rnaseq_gene::GENE:FLJ44082,rnaseq_gene
5,rnaseq_gene::GENE:SCARNA14,rnaseq_gene
6,rnaseq_gene::GENE:PPIAL4B,rnaseq_gene
7,rnaseq_gene::GENE:GPHB5,rnaseq_gene
8,rnaseq_gene::GENE:OR10Z1,rnaseq_gene
9,rnaseq_gene::GENE:TEX28,rnaseq_gene
10,rnaseq_gene::GENE:SCARNA23,rnaseq_gene
11,rnaseq_gene::GENE:SNORA11B,rnaseq_gene
12,rnaseq_gene::GENE:OR51G1,rnaseq_gene
13,rnaseq_gene::GENE:OR4D9,rnaseq_gene
14,rnaseq_gene::GENE:CT47A10,rnaseq_gene
15,rnaseq_gene::GENE:OR5AS1,rnaseq_gene
16,rnaseq_gene::GENE:OR8H1,rnaseq_gene
17,rnaseq_gene::GENE:MT4,rnaseq_gene
18,rnaseq_gene::GENE:OR5K4,rnaseq_gene
19,rnaseq_gene::GENE:OR51L1,rnaseq_gene
20,rnaseq_gene::GENE:KIF2B,rnaseq_gene
21,rnaseq_gene::GENE:OR10AG1,rnaseq_gene
22,rnaseq_gene::GENE:KRTAP24-1,rnaseq_gene
23,rnaseq_gene::GENE:OR5W2,rnaseq_gene
24,rnaseq_gene::GENE:CT47A11,rnaseq_gene
25,methylation_gene::GENE:ZNF354A,methylation_gene
26,rnaseq_gene::GENE:OR51G2,rnaseq_gene
27,rnaseq_gene::GENE:OR5H14,rnaseq_gene
28,methylation_gene::GENE:ZMYND19,methylation_gene
29,rnaseq_gene::GENE:OR51A4,rnaseq_gene
30,rnaseq_gene::GENE:DEFB123,rnaseq_gene
31,rnaseq_gene::GENE:TBC1D21,rnaseq_gene
32,rnaseq_gene::GENE:LINC01020,rnaseq_gene
33,rnaseq_gene::GENE:GUCA1C,rnaseq_gene
34,methylation_gene::GENE:PPP6C,methylation_gene
35,rnaseq_gene::GENE:MYT1L-AS1,rnaseq_gene
36,rnaseq_gene::GENE:BEYLA,rnaseq_gene
37,rnaseq_gene::GENE:TEX13A,rnaseq_gene
38,rnaseq_gene::GENE:RBMY2EP,rnaseq_gene
39,rnaseq_gene::GENE:CETN1,rnaseq_gene
40,rnaseq_gene::GENE:PSKH2,rnaseq_gene
41,rnaseq_gene::GENE:FTMT,rnaseq_gene
42,rnaseq_gene::GENE:CRYGD,rnaseq_gene
43,rnaseq_gene::GENE:SPANXN4,rnaseq_gene
44,rnaseq_gene::GENE:OR5AC2,rnaseq_gene
45,methylation_gene::GENE:CCNG1,methylation_gene
46,rnaseq_gene::GENE:GOLGA8F,rnaseq_gene
47,rnaseq_gene::GENE:TECRL,rnaseq_gene
48,rnaseq_gene::GENE:OR11G2,rnaseq_gene
49,rnaseq_gene::GENE:SCARNA8,rnaseq_gene
50,methylation_gene::GENE:TMEM63A,methylation_gene
51,methylation_gene::GENE:CSTB,methylation_gene
52,rnaseq_gene::GENE:MAGEB3,rnaseq_gene
53,methylation_gene::GENE:DDX11,methylation_gene
54,methylation_gene::GENE:SHBG;SAT2,methylation_gene
55,rnaseq_gene::GENE:RBMY1J,rnaseq_gene
56,methylation_gene::GENE:MCFD2,methylation_gene
57,rnaseq_gene::GENE:CXORF66,rnaseq_gene
58,rnaseq_gene::GENE:RNASE11,rnaseq_gene
59,rnaseq_gene::GENE:IQCF5,rnaseq_gene
60,methylation_gene::GENE:NES,methylation_gene
61,rnaseq_gene::GENE:PRAMEF22,rnaseq_gene
62,methylation_gene::GENE:POLR2J2,methylation_gene
63,rnaseq_gene::GENE:OR4C13,rnaseq_gene
64,rnaseq_gene::GENE:LCE5A,rnaseq_gene
65,methylation_gene::GENE:CCNB1,methylation_gene
66,methylation_gene::GENE:C12ORF76,methylation_gene
67,methylation_gene::GENE:PDHX;APIP,methylation_gene
68,rnaseq_gene::GENE:OR52A5,rnaseq_gene
69,rnaseq_gene::GENE:RBMY2FP,rnaseq_gene
70,rnaseq_gene::GENE:C10ORF96,rnaseq_gene
71,methylation_gene::GENE:NFKBIB;SIRT2,methylation_gene
72,rnaseq_gene::GENE:FAM9A,rnaseq_gene
73,rnaseq_gene::GENE:TMEM174,rnaseq_gene
74,rnaseq_gene::GENE:C7ORF66,rnaseq_gene
75,methylation_gene::GENE:YAP1,methylation_gene
76,methylation_gene::GENE:PKN3,methylation_gene
77,methylation_gene::GENE:ZC3H13,methylation_gene
